catalog,bare_valve_code,series,size,end_connection,num_empty,all_empty,empty_positions
ball,2090FP0056,2090F2005,"8""","Flanged, RF ASME B16.5 Class 150",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0057,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0058,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0059,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0060,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0061,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0062,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0063,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0064,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0065,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0066,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0067,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0068,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0069,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0070,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0071,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0072,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0073,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0074,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0075,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0076,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0077,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0078,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0079,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0080,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0081,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0082,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0083,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0084,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0085,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0086,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0087,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0088,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0089,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0090,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0091,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0092,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0093,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0094,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
ball,2090FP0095,2090F2005,"8""","Flanged, RF ASME B16.5 Class 300",11,True,Double Acting @ 3.5 bar (error); Double Acting @ 4 bar (error); Double Acting @ 5.5 bar (error); Spring Return Fail-Close @ 3.5 bar (error); Spring Return Fail-Close @ 4 bar (error); Spring Return Fail-Close @ 5.5 bar (error); Spring Return Fail-Open @ 3.5 bar (error); Spring Return Fail-Open @ 4 bar (error); Spring Return Fail-Open @ 5.5 bar (error); Electrical (1) (error); Electrical (2) (error)
